id,date,total,employee
9742,2023-09-22 18:25:31,0,2
9743,2023-09-12 16:08:25,0,
9744,2023-02-27 14:51:31,0,2
9745,2023-01-20 04:53:12,0,
9746,2023-03-27 16:13:43,0,2
9747,2023-10-08 15:16:37,0,1
9748,2023-01-04 07:39:29,0,3
9749,2022-12-05 19:17:31,0,
9750,2023-01-14 13:26:10,0,3
9751,2023-06-30 21:46:45,0,1
9752,2023-06-18 16:53:54,0,3
9753,2022-12-04 07:39:17,0,3
9754,2023-08-15 11:30:49,0,2
9755,2023-08-08 07:05:08,0,1
9756,2023-02-25 23:11:08,0,2
9757,2022-11-05 22:06:39,0,3
9758,2023-07-06 16:37:22,0,2
9759,2022-11-01 08:32:53,0,
9760,2023-05-16 12:55:29,0,
9761,2023-06-17 06:57:00,0,2
9762,2023-10-01 03:06:48,0,
9763,2023-05-19 18:56:16,0,
9764,2022-12-25 08:12:32,0,1
9765,2023-06-11 16:27:46,0,
9766,2023-02-11 06:03:12,0,1
9767,2023-02-06 08:27:38,0,
9768,2022-12-25 21:02:22,0,3
9769,2023-01-18 08:18:49,0,2
9770,2022-11-03 02:30:14,0,2
9771,2022-11-07 14:31:12,0,3
9772,2023-06-06 21:13:24,0,
9773,2023-08-03 01:58:12,0,1
9774,2023-09-30 17:26:38,0,1
9775,2023-01-31 23:39:32,0,3
9776,2023-02-22 06:27:59,0,1
9777,2023-02-25 09:18:28,0,1
9778,2023-05-11 03:53:40,0,1
9779,2022-12-23 03:59:10,0,1
9780,2023-01-10 17:33:11,0,
9781,2023-08-23 23:13:06,0,3
9782,2023-05-08 13:58:29,0,2
9783,2023-03-05 07:52:11,0,1
9784,2023-05-04 02:52:04,0,3
9785,2023-10-07 21:07:35,0,1
9786,2023-07-12 23:03:15,0,2
9787,2022-11-24 06:56:16,0,3
9788,2023-09-27 05:31:44,0,3
9789,2023-05-10 05:39:39,0,3
9790,2022-12-10 02:46:58,0,
9791,2023-07-19 04:37:47,0,1
9792,2023-07-27 00:55:19,0,2
9793,2023-09-06 08:18:44,0,
9794,2023-05-25 00:36:54,0,
9795,2023-10-22 19:46:52,0,1
9796,2022-12-23 19:25:56,0,
9797,2022-10-29 18:38:16,0,1
9798,2023-03-30 02:09:28,0,
9799,2023-02-14 17:01:46,0,
9800,2023-02-03 03:44:32,0,1
9801,2023-03-18 06:06:59,0,2
9802,2023-01-19 12:26:39,0,
9803,2022-11-15 12:57:06,0,1
9804,2023-08-01 15:00:16,0,1
9805,2023-03-29 20:10:52,0,3
9806,2023-05-26 15:00:46,0,3
9807,2023-05-08 22:04:58,0,3
9808,2023-10-03 21:29:31,0,3
9809,2023-09-05 12:16:32,0,3
9810,2023-06-04 02:17:12,0,1
9811,2023-05-25 16:46:52,0,2
9812,2023-08-31 03:14:49,0,3
9813,2023-07-01 14:53:47,0,3
9814,2023-04-26 01:05:21,0,2
9815,2023-09-11 18:52:02,0,
9816,2022-11-08 04:39:45,0,2
9817,2022-12-14 14:57:10,0,2
9818,2022-12-13 16:47:54,0,2
9819,2023-06-22 15:39:34,0,1
9820,2023-07-28 22:13:26,0,3
9821,2023-05-02 09:11:17,0,
9822,2023-10-12 00:52:46,0,1
9823,2023-02-14 17:18:39,0,2
9824,2023-04-06 03:44:11,0,1
9825,2023-04-15 07:59:42,0,2
9826,2023-09-01 16:50:27,0,1
9827,2023-02-17 20:08:26,0,
9828,2023-05-05 06:27:11,0,1
9829,2023-01-29 10:35:33,0,3
9830,2023-10-15 20:08:14,0,1
9831,2022-12-11 17:10:46,0,
9832,2023-08-08 09:20:03,0,1
9833,2022-11-23 13:53:48,0,2
9834,2023-09-12 00:03:31,0,1
9835,2023-07-09 04:49:37,0,
9836,2023-08-22 07:14:37,0,3
9837,2023-07-01 16:19:58,0,2
9838,2023-05-23 11:40:13,0,3
9839,2023-01-16 19:56:13,0,1
9840,2022-12-30 06:25:22,0,1
9841,2023-01-26 11:24:28,0,
9842,2023-05-29 16:47:40,0,2
9843,2023-07-15 17:23:50,0,1
9844,2023-04-17 01:37:51,0,2
9845,2023-02-27 07:03:13,0,2
9846,2023-07-02 15:12:31,0,3
9847,2023-03-27 09:06:24,0,3
9848,2023-02-14 14:37:13,0,
9849,2023-07-13 20:51:08,0,2
9850,2023-01-10 17:56:59,0,3
9851,2022-12-18 07:00:21,0,
9852,2023-04-18 23:24:07,0,1
9853,2023-05-25 18:04:37,0,1
9854,2023-09-15 06:17:28,0,2
9855,2023-08-04 10:10:15,0,
9856,2023-02-25 01:39:04,0,1
9857,2023-03-21 04:27:09,0,3
9858,2022-11-10 15:42:48,0,1
9859,2023-07-31 14:08:55,0,1
9860,2023-09-09 22:21:09,0,1
9861,2023-10-25 08:04:38,0,
9862,2023-07-02 06:02:18,0,2
9863,2023-09-13 05:43:55,0,
9864,2023-04-08 09:43:24,0,
9865,2023-06-30 17:15:26,0,2
9866,2023-03-10 13:47:02,0,
9867,2023-09-15 23:01:26,0,
9868,2022-11-24 01:39:56,0,1
9869,2023-08-12 06:16:48,0,3
9870,2023-09-07 20:02:28,0,3
9871,2023-09-17 13:13:53,0,1
9872,2023-04-23 17:59:12,0,1
9873,2022-11-03 12:27:05,0,
9874,2023-04-22 02:40:03,0,2
9875,2023-04-27 03:18:49,0,
9876,2023-10-08 17:58:05,0,2
9877,2023-10-19 06:33:50,0,2
9878,2023-04-28 01:48:17,0,3
9879,2023-09-03 00:29:51,0,2
9880,2023-04-05 09:13:56,0,3
9881,2022-11-01 06:14:31,0,2
9882,2023-05-30 09:36:41,0,
9883,2023-05-19 06:04:02,0,3
9884,2023-07-07 21:13:30,0,3
9885,2022-11-15 23:17:32,0,3
9886,2023-05-29 16:18:25,0,
9887,2023-03-08 14:57:41,0,3
9888,2023-04-29 04:02:15,0,1
9889,2023-07-15 20:18:04,0,1
9890,2022-12-25 12:39:52,0,2
9891,2023-04-05 00:19:45,0,3
9892,2023-03-20 07:49:09,0,
9893,2023-02-17 21:17:16,0,1
9894,2023-01-25 16:52:43,0,2
9895,2023-06-29 02:47:28,0,
9896,2023-07-23 21:14:24,0,1
9897,2022-12-06 20:34:35,0,3
9898,2023-03-17 04:36:24,0,3
9899,2023-01-12 12:53:20,0,2
9900,2023-01-01 14:52:39,0,3
9901,2023-05-25 04:11:51,0,3
9902,2023-09-23 00:46:41,0,
9903,2022-12-02 10:11:12,0,
9904,2023-06-10 18:09:27,0,2
9905,2023-09-08 09:16:55,0,2
9906,2023-01-07 12:40:50,0,1
9907,2023-06-02 16:57:05,0,3
9908,2023-03-31 08:06:59,0,1
9909,2023-04-18 05:50:58,0,2
9910,2023-10-14 20:37:22,0,3
9911,2023-04-21 08:05:40,0,
9912,2023-02-03 07:49:20,0,1
9913,2023-02-10 21:33:30,0,1
9914,2023-06-20 20:07:38,0,2
9915,2023-08-03 09:53:39,0,3
9916,2023-06-09 23:19:45,0,
9917,2023-06-24 23:27:37,0,
9918,2023-01-29 23:16:53,0,1
9919,2022-12-11 01:16:12,0,2
9920,2023-02-19 13:02:53,0,3
9921,2023-04-06 22:07:59,0,
9922,2023-01-24 21:41:23,0,2
9923,2022-12-20 08:03:58,0,3
9924,2023-03-23 00:55:02,0,1
9925,2023-04-13 15:51:00,0,1
9926,2022-12-14 23:35:15,0,1
9927,2023-01-19 10:17:38,0,2
9928,2023-08-05 15:17:52,0,1
9929,2022-11-20 13:04:40,0,
9930,2023-07-14 05:39:53,0,3
9931,2023-03-03 17:53:04,0,3
9932,2022-11-07 05:15:32,0,3
9933,2023-01-29 22:17:38,0,3
9934,2022-11-27 09:44:01,0,3
9935,2023-09-26 17:57:11,0,1
9936,2023-07-08 02:45:06,0,
9937,2023-05-07 12:11:49,0,
9938,2023-01-23 02:50:48,0,2
9939,2023-09-22 01:32:23,0,3
9940,2023-03-27 08:51:50,0,
9941,2023-02-04 15:11:31,0,1
9942,2022-12-12 18:18:00,0,2
9943,2023-10-19 15:29:50,0,2
9944,2023-02-20 07:50:38,0,2
9945,2023-04-24 08:20:26,0,3
9946,2023-10-06 06:39:33,0,2
9947,2022-12-11 22:42:35,0,1
9948,2023-02-02 10:00:55,0,
9949,2023-05-13 21:15:10,0,
9950,2023-10-27 08:13:14,0,2
9951,2023-09-13 01:01:48,0,1
9952,2023-03-19 02:06:41,0,1
9953,2023-09-11 02:39:06,0,2
9954,2023-08-06 09:13:25,0,1
9955,2023-06-28 23:40:25,0,2
9956,2023-07-08 09:47:46,0,3
9957,2023-05-07 18:19:57,0,1
9958,2023-07-17 11:23:05,0,2
9959,2023-04-22 11:45:50,0,
9960,2022-12-15 19:47:39,0,2
9961,2023-01-23 13:27:12,0,2
9962,2023-01-19 04:42:13,0,1
9963,2022-12-24 17:47:47,0,3
9964,2023-10-10 09:45:06,0,3
9965,2023-08-28 10:19:24,0,1
9966,2023-07-05 12:11:31,0,2
9967,2023-09-08 19:38:41,0,3
9968,2023-01-15 00:13:43,0,3
9969,2023-07-02 19:12:54,0,
9970,2022-11-15 14:58:48,0,
9971,2023-10-01 17:59:13,0,3
9972,2023-02-27 15:32:08,0,1
9973,2023-01-12 00:38:14,0,
9974,2022-12-29 19:26:34,0,1
9975,2022-10-30 01:36:14,0,
9976,2023-09-15 08:25:46,0,2
9977,2022-12-06 07:36:02,0,3
9978,2023-03-24 15:37:24,0,
9979,2023-02-13 07:23:18,0,3
9980,2023-07-18 08:08:02,0,2
9981,2023-05-07 01:04:06,0,
9982,2023-01-17 07:26:35,0,2
9983,2022-12-28 23:00:46,0,2
9984,2022-10-30 17:20:56,0,
9985,2023-02-13 19:41:47,0,3
9986,2022-11-22 12:03:15,0,3
9987,2023-03-06 23:50:32,0,2
9988,2023-02-05 05:56:51,0,
9989,2023-10-24 22:14:00,0,1
9990,2023-08-17 12:26:31,0,
9991,2023-04-18 17:31:41,0,1
9992,2023-10-08 16:32:10,0,2
9993,2023-03-13 22:52:05,0,
9994,2023-10-13 13:47:41,0,2
9995,2023-04-24 05:27:53,0,1
9996,2023-06-29 23:35:24,0,2
9997,2022-11-13 02:36:10,0,
9998,2023-07-22 05:49:27,0,
9999,2023-01-17 05:48:30,0,2
10000,2023-02-15 06:42:49,0,3
10001,2023-04-14 12:11:41,0,2
10002,2023-06-20 07:52:05,0,1
10003,2023-03-29 22:29:48,0,1
10004,2023-01-12 18:14:20,0,1
10005,2023-07-28 04:52:20,0,1
10006,2023-06-20 09:09:59,0,2
10007,2022-11-07 05:24:26,0,1
10008,2023-08-08 10:42:31,0,3
10009,2023-08-29 06:14:42,0,
10010,2023-08-08 12:46:56,0,2
10011,2023-06-02 01:08:14,0,3
10012,2023-06-23 16:53:36,0,
10013,2023-06-07 01:22:04,0,
10014,2023-10-07 10:42:02,0,
10015,2023-02-18 08:31:08,0,1
10016,2023-04-27 01:46:13,0,2
10017,2023-01-02 23:16:24,0,1
10018,2022-12-03 22:45:32,0,
10019,2023-05-17 06:43:19,0,1
10020,2023-07-04 18:50:58,0,
10021,2023-03-28 07:13:11,0,2
10022,2023-05-03 19:13:24,0,3
10023,2023-10-17 04:31:48,0,3
10024,2023-01-18 20:34:35,0,2
10025,2022-12-26 20:29:31,0,3
10026,2023-04-09 16:55:09,0,1
10027,2023-06-03 14:38:43,0,3
10028,2023-05-29 00:27:40,0,3
10029,2023-07-07 18:22:40,0,
10030,2022-12-20 23:33:33,0,3
10031,2023-07-03 10:47:32,0,2
10032,2023-03-09 22:35:41,0,1
10033,2023-10-01 03:46:55,0,3
10034,2023-06-21 02:38:23,0,
10035,2023-02-14 22:22:53,0,2
10036,2023-04-19 23:26:40,0,2
10037,2022-12-24 00:38:57,0,2
10038,2023-01-22 04:03:18,0,1
10039,2022-12-28 01:41:59,0,
10040,2023-06-03 02:06:44,0,3
10041,2023-06-03 10:58:45,0,
10042,2022-12-14 13:09:34,0,1
10043,2023-08-13 17:01:36,0,
10044,2023-09-19 10:26:07,0,3
10045,2023-06-04 19:07:42,0,1
10046,2023-02-09 15:41:11,0,1
10047,2023-04-25 18:53:56,0,3
10048,2023-06-11 15:40:34,0,
10049,2022-12-20 06:03:05,0,2
10050,2023-09-14 13:48:01,0,1
10051,2023-07-21 02:54:36,0,3
10052,2023-09-14 23:24:35,0,1
10053,2023-10-27 12:01:35,0,
10054,2023-05-29 08:08:57,0,3
10055,2022-11-30 10:38:11,0,3
10056,2023-01-29 03:56:49,0,1
10057,2023-10-23 08:40:40,0,2
10058,2023-10-04 18:32:55,0,2
10059,2022-12-18 17:06:32,0,
10060,2022-12-26 14:22:57,0,3
10061,2022-12-01 05:51:46,0,
10062,2023-02-09 14:28:44,0,
10063,2023-10-18 19:11:07,0,1
10064,2022-11-20 23:21:44,0,
10065,2023-01-07 02:07:03,0,1
10066,2022-11-24 17:15:05,0,2
10067,2023-09-01 21:47:51,0,1
10068,2023-08-18 13:07:30,0,3
10069,2023-10-14 06:18:09,0,2
10070,2023-05-19 00:14:29,0,3
10071,2023-07-11 13:49:15,0,
10072,2023-06-05 10:59:44,0,1
10073,2023-08-26 15:05:46,0,2
10074,2023-06-12 02:11:46,0,3
10075,2022-11-23 03:43:41,0,3
10076,2023-04-04 11:34:24,0,1
10077,2023-06-07 01:07:23,0,2
10078,2023-08-20 17:05:17,0,3
10079,2023-03-26 07:36:34,0,3
10080,2023-08-18 16:55:29,0,2
10081,2022-11-03 07:57:19,0,2
10082,2023-07-03 23:28:38,0,2
10083,2023-08-19 23:35:05,0,3
10084,2023-03-18 23:01:52,0,3
10085,2023-09-06 19:04:59,0,1
10086,2023-05-17 01:32:44,0,
10087,2022-11-19 10:57:15,0,2
10088,2023-02-02 04:26:27,0,
10089,2023-04-18 22:51:43,0,3
10090,2023-09-03 14:37:16,0,
10091,2023-02-16 22:47:22,0,3
10092,2023-01-07 11:07:09,0,
10093,2023-10-12 06:27:32,0,2
10094,2023-05-10 18:31:42,0,2
10095,2023-03-07 06:55:46,0,3
10096,2023-10-02 20:58:04,0,3
10097,2023-05-03 02:23:04,0,3
10098,2023-04-29 06:26:16,0,3
10099,2022-12-03 15:35:10,0,1
10100,2023-01-10 22:17:33,0,
10101,2023-05-02 11:16:53,0,2
10102,2023-10-11 14:41:22,0,1
10103,2023-03-11 08:35:58,0,1
10104,2022-12-12 07:28:56,0,
10105,2023-07-23 05:13:36,0,
10106,2023-10-16 23:50:31,0,1
10107,2023-10-01 10:49:36,0,2
10108,2023-07-21 04:09:41,0,3
10109,2023-09-19 21:59:26,0,
10110,2023-07-20 00:37:06,0,3
10111,2023-03-25 04:33:19,0,3
10112,2023-05-27 09:06:31,0,2
10113,2023-04-08 02:59:49,0,2
10114,2023-04-13 02:36:46,0,2
10115,2023-07-01 15:03:58,0,3
10116,2023-04-14 18:19:36,0,1
10117,2023-09-20 16:15:36,0,
10118,2023-06-26 08:38:03,0,1
10119,2023-08-23 15:54:24,0,
10120,2022-12-30 08:47:36,0,3
10121,2023-07-10 02:54:27,0,
10122,2023-06-13 22:07:39,0,3
10123,2023-06-03 21:28:34,0,2
10124,2023-06-14 11:22:44,0,3
10125,2023-02-26 20:54:42,0,
10126,2023-09-26 03:48:19,0,1
10127,2023-06-06 10:15:43,0,1
10128,2023-09-15 10:09:53,0,
10129,2023-02-20 09:18:55,0,
10130,2023-03-01 02:38:33,0,2
10131,2023-03-20 15:37:33,0,3
10132,2023-05-30 18:31:35,0,
10133,2023-02-04 09:37:07,0,
10134,2023-01-30 20:23:49,0,3
10135,2023-09-05 05:04:26,0,
10136,2023-02-10 20:47:51,0,3
10137,2023-03-13 14:25:57,0,3
10138,2023-02-13 17:10:27,0,3
10139,2023-07-07 13:00:00,0,3
10140,2023-04-25 11:53:41,0,
10141,2022-11-07 06:47:34,0,
10142,2023-09-23 14:32:09,0,3
10143,2023-07-28 08:32:59,0,1
10144,2023-09-11 21:23:01,0,3
10145,2023-10-16 01:44:18,0,
10146,2023-10-05 10:23:47,0,3
10147,2023-06-05 01:34:36,0,3
10148,2023-09-05 03:53:25,0,2
10149,2023-08-30 22:49:49,0,
10150,2023-02-20 07:29:35,0,1
10151,2022-12-12 13:49:10,0,
10152,2023-01-21 06:17:23,0,2
10153,2023-10-05 13:50:17,0,
10154,2023-05-14 22:47:47,0,2
10155,2023-06-01 22:36:56,0,3
10156,2022-11-30 05:42:10,0,1
10157,2023-02-06 16:45:32,0,3
10158,2023-02-01 23:47:38,0,3
10159,2023-01-02 14:20:17,0,2
10160,2023-05-22 01:37:57,0,2
10161,2023-04-09 05:49:01,0,1
10162,2023-07-31 02:47:57,0,1
10163,2023-03-01 01:34:52,0,1
10164,2023-01-03 21:31:53,0,2
10165,2023-10-09 23:01:49,0,
10166,2023-05-12 05:36:13,0,1
10167,2023-05-06 16:02:02,0,2
10168,2022-12-25 15:25:57,0,3
10169,2023-04-16 19:16:09,0,1
10170,2022-10-29 09:32:04,0,1
10171,2023-06-21 18:29:40,0,3
10172,2022-12-03 03:54:29,0,1
10173,2023-01-10 15:14:00,0,
10174,2022-12-26 15:43:14,0,2
10175,2023-07-14 17:38:05,0,3
10176,2023-01-07 23:59:58,0,1
10177,2023-03-01 19:43:27,0,2
10178,2023-02-21 17:31:11,0,1
10179,2023-04-24 17:09:49,0,1
10180,2023-07-25 15:49:27,0,
10181,2023-03-29 10:28:35,0,3
10182,2023-10-21 13:43:56,0,3
10183,2023-04-21 10:47:04,0,3
10184,2022-12-26 01:47:14,0,1
10185,2022-11-18 09:31:07,0,
10186,2023-07-21 11:00:15,0,1
10187,2023-07-21 16:59:20,0,2
10188,2023-01-14 23:35:31,0,1
10189,2023-01-18 09:33:14,0,
10190,2023-02-24 11:34:57,0,2
10191,2022-11-24 08:13:07,0,1
10192,2023-06-15 06:05:49,0,
10193,2023-01-13 09:47:41,0,
10194,2023-10-20 19:58:58,0,3
10195,2023-06-02 16:57:41,0,3
10196,2023-10-01 02:09:18,0,
10197,2023-07-12 18:15:42,0,1
10198,2022-12-03 21:26:16,0,1
10199,2023-09-08 18:55:03,0,2
10200,2022-11-28 02:48:00,0,1
10201,2023-04-17 00:34:05,0,
10202,2023-08-14 11:02:17,0,1
10203,2022-11-05 20:02:45,0,1
10204,2023-05-29 19:27:49,0,2
10205,2022-12-23 00:16:05,0,1
10206,2023-08-16 11:48:00,0,1
10207,2023-07-21 05:18:53,0,
10208,2023-01-25 01:44:02,0,3
10209,2022-11-21 15:56:22,0,
10210,2023-06-14 07:30:53,0,2
10211,2023-01-18 01:25:26,0,2
10212,2023-03-25 17:53:07,0,2
10213,2023-05-02 01:45:57,0,3
10214,2023-06-14 15:14:36,0,
10215,2023-05-29 18:57:43,0,2
10216,2023-04-26 02:04:54,0,2
10217,2023-05-11 05:27:36,0,
10218,2023-06-24 16:53:12,0,1
10219,2023-09-10 05:36:59,0,3
10220,2023-03-08 07:00:15,0,1
10221,2023-01-15 11:22:04,0,3
10222,2023-05-30 15:13:23,0,3
10223,2023-02-23 21:28:35,0,3
10224,2023-04-19 00:07:57,0,1
10225,2023-02-01 06:21:22,0,2
10226,2022-11-26 02:37:04,0,3
10227,2023-09-18 20:09:35,0,
10228,2023-07-23 02:13:23,0,
10229,2023-07-05 19:30:52,0,
10230,2023-08-22 01:50:17,0,
10231,2023-04-13 09:40:01,0,
10232,2023-07-20 19:09:59,0,
10233,2023-05-22 03:34:34,0,
10234,2023-10-19 20:58:05,0,
10235,2023-10-18 14:47:44,0,2
10236,2022-12-13 21:12:48,0,
10237,2023-06-29 04:47:40,0,3
10238,2022-11-28 05:01:17,0,3
10239,2023-06-22 11:29:30,0,3
10240,2022-12-31 10:38:02,0,
10241,2023-05-06 03:25:51,0,2
10242,2022-12-18 13:19:10,0,2
10243,2023-10-15 16:59:40,0,
10244,2023-02-04 21:09:10,0,1
10245,2022-11-06 13:40:57,0,2
10246,2023-04-30 10:01:56,0,
10247,2023-07-03 19:11:23,0,
10248,2023-04-14 23:50:33,0,
10249,2023-06-25 16:20:43,0,
10250,2022-12-19 22:43:09,0,
10251,2023-08-27 01:42:13,0,3
10252,2023-01-08 11:44:35,0,1
10253,2023-01-27 22:49:00,0,
10254,2023-01-13 18:48:16,0,1
10255,2023-04-23 15:56:08,0,3
10256,2023-01-24 07:01:35,0,3
10257,2023-05-22 00:05:49,0,
10258,2023-06-11 18:52:11,0,1
10259,2022-11-14 17:43:44,0,1
10260,2023-01-20 18:22:18,0,2
10261,2022-12-28 16:58:56,0,1
10262,2023-07-12 20:21:12,0,
10263,2023-02-26 22:09:47,0,3
10264,2023-07-18 00:39:22,0,3
10265,2023-08-24 14:09:30,0,1
10266,2023-03-09 21:03:30,0,
10267,2023-05-08 15:43:08,0,1
10268,2023-05-18 04:14:21,0,2
10269,2022-12-15 20:20:12,0,1
10270,2022-12-20 19:07:46,0,1
10271,2023-04-24 00:57:11,0,2
10272,2023-02-15 23:38:51,0,3
10273,2023-04-06 22:47:09,0,1
10274,2023-10-01 00:29:22,0,1
10275,2023-02-17 02:15:25,0,3
10276,2023-02-01 02:55:16,0,
10277,2022-12-07 15:57:11,0,
10278,2023-10-19 21:54:12,0,2
10279,2023-09-19 06:43:45,0,1
10280,2023-04-16 16:07:42,0,2
10281,2023-02-07 08:40:45,0,3
10282,2023-06-20 21:44:27,0,
10283,2022-11-02 16:48:47,0,
10284,2023-02-26 11:06:54,0,3
10285,2022-12-19 07:34:38,0,2
10286,2023-08-24 17:35:08,0,2
10287,2022-12-25 20:59:10,0,
10288,2023-06-17 23:03:45,0,
10289,2022-12-06 11:11:27,0,
10290,2023-08-07 22:28:07,0,3
10291,2023-01-07 00:32:39,0,2
10292,2023-10-21 14:12:36,0,1
10293,2023-01-16 06:17:20,0,2
10294,2022-12-10 04:23:59,0,
10295,2023-09-15 19:31:24,0,
10296,2022-12-25 07:33:30,0,2
10297,2023-02-17 23:20:18,0,2
10298,2023-05-02 07:52:48,0,
10299,2023-04-16 08:52:58,0,1
10300,2023-06-06 15:17:02,0,3
10301,2023-04-01 04:30:19,0,2
10302,2023-02-21 22:49:42,0,2
10303,2022-11-16 18:23:56,0,1
10304,2023-02-09 01:33:25,0,3
10305,2023-03-06 13:06:14,0,
10306,2023-01-05 14:41:00,0,
10307,2023-05-12 03:04:16,0,2
10308,2023-02-15 19:48:24,0,
10309,2023-06-09 20:02:34,0,1
10310,2023-09-03 05:22:25,0,
10311,2023-04-30 16:48:05,0,
10312,2023-02-19 11:00:24,0,1
10313,2023-05-03 06:01:42,0,
10314,2023-06-20 13:18:00,0,3
10315,2023-06-06 13:30:44,0,2
10316,2023-01-23 11:38:05,0,1
10317,2023-09-07 05:48:09,0,1
10318,2023-02-23 15:43:06,0,3
10319,2023-05-26 18:34:47,0,3
10320,2023-09-23 14:11:00,0,3
10321,2023-02-06 01:06:32,0,3
10322,2023-06-29 02:23:05,0,1
10323,2023-04-07 14:23:07,0,3
10324,2022-11-06 13:45:25,0,1
10325,2023-08-13 12:32:07,0,1
10326,2022-12-06 11:09:33,0,3
10327,2023-01-29 15:05:46,0,
10328,2023-07-10 21:00:23,0,2
10329,2023-05-09 04:00:19,0,1
10330,2022-11-20 21:14:29,0,1
10331,2023-07-23 10:43:11,0,3
10332,2023-04-22 14:35:49,0,
10333,2023-05-02 19:52:14,0,2
10334,2022-11-28 20:29:07,0,
10335,2023-02-25 13:00:51,0,1
10336,2022-12-26 13:37:36,0,3
10337,2023-04-04 21:52:10,0,3
10338,2023-01-01 23:37:00,0,
10339,2022-11-21 00:57:39,0,
10340,2023-05-27 08:52:54,0,
10341,2023-07-28 20:44:18,0,3
10342,2023-07-20 06:55:55,0,1
10343,2023-08-31 16:06:25,0,3
10344,2023-03-16 07:32:55,0,3
10345,2023-03-23 14:56:20,0,1
10346,2023-03-07 05:28:58,0,2
10347,2022-11-22 08:16:32,0,2
10348,2023-09-10 13:39:09,0,2
10349,2023-04-30 09:58:06,0,2
10350,2023-01-27 19:31:22,0,2
10351,2023-10-05 09:24:17,0,2
10352,2023-05-14 18:34:38,0,
10353,2022-10-30 04:58:08,0,1
10354,2023-07-24 08:00:55,0,
10355,2023-09-15 21:40:16,0,2
10356,2022-11-30 09:40:23,0,3
10357,2023-08-19 03:20:05,0,
10358,2023-10-13 06:43:44,0,
10359,2023-01-23 22:33:23,0,1
10360,2023-07-29 02:28:17,0,
10361,2023-06-28 17:27:12,0,1
10362,2023-05-07 16:57:11,0,3
10363,2023-07-31 00:32:58,0,1
10364,2022-12-21 03:31:35,0,2
10365,2023-03-21 04:29:41,0,2
10366,2022-11-08 18:21:33,0,
10367,2023-10-07 17:05:58,0,3
10368,2023-10-10 07:57:40,0,2
10369,2022-11-15 14:41:31,0,3
10370,2022-11-13 13:51:09,0,2
10371,2022-11-28 02:51:25,0,3
10372,2022-11-01 08:14:43,0,2
10373,2022-12-14 16:18:36,0,3
10374,2023-10-04 00:32:20,0,1
10375,2023-02-10 12:18:54,0,3
10376,2023-06-25 06:17:02,0,3
10377,2023-06-24 08:14:21,0,
10378,2023-08-30 18:27:03,0,1
10379,2023-06-29 00:35:23,0,1
10380,2023-05-27 16:06:33,0,1
10381,2023-02-28 13:27:08,0,2
10382,2022-11-15 18:52:10,0,3
10383,2022-12-05 08:24:57,0,1
10384,2022-11-02 20:58:45,0,1
10385,2022-11-01 20:15:57,0,1
10386,2023-01-07 19:33:09,0,
10387,2023-05-04 23:41:26,0,
10388,2023-08-03 19:13:33,0,
10389,2022-12-08 12:47:24,0,2
10390,2023-08-10 11:40:29,0,3
10391,2023-03-07 05:12:04,0,3
10392,2023-10-09 22:13:47,0,3
10393,2023-07-25 04:47:43,0,2
10394,2023-06-11 09:45:54,0,3
10395,2023-01-05 00:58:21,0,2
10396,2022-11-26 06:05:52,0,3
10397,2023-01-17 22:12:00,0,2
10398,2023-05-30 17:22:13,0,2
10399,2023-07-16 15:50:30,0,
10400,2023-06-22 06:55:28,0,
10401,2022-11-21 21:04:09,0,
10402,2023-04-16 11:21:04,0,3
10403,2023-08-12 01:32:32,0,2
10404,2022-12-17 11:03:37,0,2
10405,2023-04-01 17:30:59,0,3
10406,2023-05-30 09:18:43,0,1
10407,2023-04-20 11:50:27,0,3
10408,2023-08-04 05:26:27,0,2
10409,2023-09-02 11:51:21,0,
10410,2023-07-10 02:09:08,0,
10411,2022-11-04 22:51:26,0,3
10412,2023-08-01 04:04:11,0,2
10413,2023-08-22 13:18:45,0,1
10414,2023-02-28 08:07:03,0,3
10415,2022-11-25 12:45:52,0,1
10416,2023-01-05 04:07:58,0,3
10417,2023-06-28 04:37:40,0,1
10418,2023-09-08 03:46:13,0,1
10419,2023-05-14 11:57:24,0,
10420,2023-07-05 05:09:26,0,
10421,2023-01-04 02:15:45,0,
10422,2023-01-18 15:36:50,0,2
10423,2023-05-21 10:37:16,0,3
10424,2023-03-04 05:16:11,0,
10425,2023-05-12 08:46:22,0,1
10426,2023-03-06 00:59:24,0,1
10427,2023-05-02 08:52:52,0,1
10428,2023-04-27 09:29:11,0,
10429,2022-12-25 06:19:13,0,1
10430,2023-04-09 08:59:26,0,1
10431,2023-07-19 02:59:24,0,3
10432,2023-02-02 05:35:55,0,1
10433,2023-10-09 15:12:11,0,2
10434,2023-09-24 05:47:30,0,1
10435,2023-09-12 03:40:32,0,3
10436,2023-02-08 03:33:26,0,
10437,2022-12-30 16:52:29,0,3
10438,2022-11-04 22:15:59,0,
10439,2023-03-27 22:02:46,0,
10440,2023-04-28 04:14:21,0,3
10441,2023-04-27 12:23:58,0,1
10442,2023-06-22 08:24:10,0,2
10443,2023-03-12 11:53:57,0,1
10444,2023-08-21 18:15:44,0,
10445,2022-11-04 18:20:13,0,3
10446,2023-05-12 20:52:45,0,3
10447,2023-08-17 10:46:08,0,
10448,2023-04-10 00:53:52,0,
10449,2023-04-28 00:41:28,0,
